t,EnsembleRandomUpdateAll,eAnnealing,UCB1,Random,eGreedy0.1,Naive3,Softmax0.1,EXP30.5,EnsembleEAnnealingUpdateAll,
294800,,0.0891010854817,0.056645183175,0.0375339213026,0.0859090909091,,0.0600474898236,0.0473677069199,0.0908412483039,
294900,,0.0891013903018,0.0566429298067,0.0375279755849,0.0859206510682,,0.0600644286199,0.0473652085453,0.0908579179383,
295000,,0.0891050847458,0.0566474576271,0.0375288135593,0.0859389830508,,0.0600983050847,0.0473694915254,0.0908915254237,
295100,,0.0890986106405,0.0566384276516,0.0375364283294,0.0859437478821,,0.0601152151813,0.0474008810573,0.0909115554049,
295200,,0.0891124661247,0.0566327913279,0.0375338753388,0.0859586720867,,0.0601253387534,0.0474051490515,0.090924796748,
295300,,0.0891534033187,0.056633931595,0.0375482560108,0.0859634270234,,0.0601456146292,0.0474195733153,0.090924483576,
295400,,0.0891706161137,0.0566283006093,0.0375457007448,0.08596140826,,0.0601692620176,0.0474272173324,0.0909140148951,
295500,,0.0891776649746,0.0566294416244,0.0375329949239,0.0859627749577,,0.0601725888325,0.0474314720812,0.0909170896785,
295600,,0.0891880920162,0.0566204330176,0.0375304465494,0.0859641407307,,0.0601962110961,0.0474357239513,0.0909235453315,
295700,,0.0891849847819,0.056608048698,0.0375278998985,0.0859790328035,,0.0602096719648,0.0474433547514,0.0909198512005,
295800,,0.0891751183232,0.0566091954023,0.037521974307,0.0859972954699,,0.0602366463827,0.0474475997295,0.0909229208925,
295900,,0.0891753970936,0.0565968232511,0.0375261912808,0.0860223048327,,0.060280500169,0.047468739439,0.0909226089895,
296000,,0.0891824324324,0.0566013513514,0.0375236486486,0.0860337837838,,0.0602972972973,0.0474898648649,0.0909391891892,
296100,,0.0891860857818,0.0565957446809,0.0375278622087,0.0860486322188,,0.0603039513678,0.0475075987842,0.0909422492401,
296200,,0.0891863605672,0.0565833896016,0.0375286968265,0.0860432140446,,0.0603342336259,0.047521944632,0.0909419311276,
296300,,0.0891933850827,0.0565845426932,0.0375227809652,0.0860411744853,,0.0603847451907,0.0475362807965,0.090938238272,
296400,,0.0892004048583,0.0565856950067,0.0375236167341,0.0860526315789,,0.0604082321188,0.0475337381916,0.0909311740891,
296500,,0.089197301855,0.0565699831366,0.0375177065767,0.0860573355818,,0.0604384485666,0.0475514333895,0.0909477234401,
296600,,0.0891975724882,0.0565677680378,0.0375219150371,0.0860586648685,,0.0604720161834,0.0475623735671,0.0909642616318,
296700,,0.089197842939,0.0565520728008,0.0375160094371,0.086063363667,,0.0605021907651,0.0475699359623,0.0909639366363,
